Ano;IdUrg;URG;Escola;Tipo;Consulta;Qtd
2023;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;ALERGISTA;4
2023;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;DENTISTA;1
2023;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;DERMATOLOGISTA;2
2023;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;FONOAUDIÓLOGA;8
2023;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;NUTRIÇÃO;3
2023;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;OFTALMOLOGISTA;2
2023;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;OTORRINOLARINGOLOGISTA;2
2023;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;PEDIATRA;1
2023;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;PSICOLOGIA;7
2023;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;UROLOGISTA;1
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;ALERGISTA;12
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;CIRURGIÃO;1
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;DENTISTA;12
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;DERMATOLOGISTA;3
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;ENDOCRINOLOGISTA;1
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;FONOAUDIÓLOGA;2
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;NUTRIÇÃO;2
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;OFTALMOLOGISTA;1
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;ORTOPEDISTA;3
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;OTORRINOLARINGOLOGISTA;2
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;PEDIATRA;2
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;PSICOLOGIA;5
2023;1;URG I-CENTRO;E M HEITOR DANTAS;EM;ALERGISTA;1
2023;1;URG I-CENTRO;E M HEITOR DANTAS;EM;DERMATOLOGISTA;1
2023;1;URG I-CENTRO;E M HEITOR DANTAS;EM;ENDOCRINOLOGISTA;1
2023;1;URG I-CENTRO;E M HEITOR DANTAS;EM;FONOAUDIÓLOGA;2
2023;1;URG I-CENTRO;E M HEITOR DANTAS;EM;PEDIATRA;2
2023;1;URG I-CENTRO;E M HEITOR DANTAS;EM;PSICOLOGIA;5
2023;1;URG I-CENTRO;E M HEITOR DANTAS;EM;TERAPIA OCUPACIONAL;1
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;ALERGISTA;3
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;DENTISTA;9
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;DERMATOLOGISTA;3
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;FONOAUDIÓLOGA;2
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;GASTROENTEROLOGISTA;1
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;NEUROLOGISTA;1
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;NUTRIÇÃO;1
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;OFTALMOLOGISTA;12
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;ORTOPEDISTA;1
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;OTORRINOLARINGOLOGISTA;4
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;PSICOLOGIA;7
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;PSIQUIATRA;1
2023;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;DENTISTA;10
2023;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;DERMATOLOGISTA;2
2023;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;FONOAUDIÓLOGA;2
2023;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;NEUROLOGISTA;3
2023;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;OFTALMOLOGISTA;2
2023;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;OTORRINOLARINGOLOGISTA;1
2023;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;PEDIATRA;1
2023;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;PSICOLOGIA;8
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;ALERGISTA;1
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;DENTISTA;19
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;DERMATOLOGISTA;3
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;FONOAUDIÓLOGA;1
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;NEUROLOGISTA;3
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;NUTRIÇÃO;1
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;OFTALMOLOGISTA;8
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;ORTOPEDISTA;1
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;OTORRINOLARINGOLOGISTA;2
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;PSICOLOGIA;7
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;ALERGISTA;6
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;DENTISTA;12
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;DERMATOLOGISTA;4
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;ENDOCRINOLOGISTA;2
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;FONOAUDIÓLOGA;3
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;GASTROENTEROLOGISTA;1
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;NEUROLOGISTA;7
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;NUTRIÇÃO;1
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;OFTALMOLOGISTA;13
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;ORTOPEDISTA;1
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;OTORRINOLARINGOLOGISTA;2
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;PEDIATRA;1
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;PSICOLOGIA;13
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;PSIQUIATRA;1
2023;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;ALERGISTA;2
2023;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;DERMATOLOGISTA;1
2023;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;FONOAUDIÓLOGA;5
2023;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;GASTROENTEROLOGISTA;1
2023;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;NEUROLOGISTA;1
2023;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;NUTRIÇÃO;1
2023;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;OFTALMOLOGISTA;4
2023;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;OTORRINOLARINGOLOGISTA;1
2023;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;PSICOLOGIA;3
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;ALERGISTA;5
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;CARDIOLOGISTA;1
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;DENTISTA;20
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;DERMATOLOGISTA;1
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;ENDOCRINOLOGISTA;1
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;FONOAUDIÓLOGA;1
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;GASTROENTEROLOGISTA;1
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;GINECOLOGISTA;3
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;NEUROLOGISTA;8
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;NUTRIÇÃO;4
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;OFTALMOLOGISTA;10
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;ORTOPEDISTA;1
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;OTORRINOLARINGOLOGISTA;5
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;PSICOLOGIA;12
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;PSIQUIATRA;5
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;TERAPIA OCUPACIONAL;1
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;ALERGISTA;2
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;ANGIOLOGISTA;1
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;DENTISTA;2
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;DERMATOLOGISTA;2
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;FONOAUDIÓLOGA;1
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;NEUROLOGISTA;1
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;NUTRIÇÃO;1
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;OFTALMOLOGISTA;6
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;OTORRINOLARINGOLOGISTA;1
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;PEDIATRA;2
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;PSICOLOGIA;3
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;PSIQUIATRA;3
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;ALERGISTA;2
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;DENTISTA;14
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;DERMATOLOGISTA;4
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;FONOAUDIÓLOGA;2
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;GASTROENTEROLOGISTA;1
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;GINECOLOGISTA;1
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;NEUROLOGISTA;3
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;NUTRIÇÃO;1
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;OFTALMOLOGISTA;11
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;ORTOPEDISTA;4
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;OTORRINOLARINGOLOGISTA;7
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;PEDIATRA;1
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;PSICOLOGIA;14
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;PSIQUIATRA;1
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;REUMATOLOGISTA;1
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;UROLOGISTA;1
2023;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;ALERGISTA;2
2023;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;DENTISTA;3
2023;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;FONOAUDIÓLOGA;1
2023;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;GASTROENTEROLOGISTA;1
2023;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;OFTALMOLOGISTA;1
2023;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;ORTOPEDISTA;1
2023;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;PSICOLOGIA;4
2023;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;ALERGISTA;2
2023;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;CIRURGIÃO;1
2023;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;DENTISTA;5
2023;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;DERMATOLOGISTA;1
2023;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;FONOAUDIÓLOGA;4
2023;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;NEUROLOGISTA;7
2023;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;OFTALMOLOGISTA;4
2023;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;OTORRINOLARINGOLOGISTA;1
2023;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;PSICOLOGIA;5
2023;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;PSIQUIATRA;1
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;ALERGISTA;1
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;DENTISTA;10
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;DERMATOLOGISTA;2
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;ENDOCRINOLOGISTA;2
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;NEUROLOGISTA;4
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;NUTRIÇÃO;3
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;OFTALMOLOGISTA;12
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;ORTOPEDISTA;2
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;OTORRINOLARINGOLOGISTA;3
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;PEDIATRA;1
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;PSICOLOGIA;7
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;PSIQUIATRA;1
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;UROLOGISTA;2
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;ALERGISTA;4
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;DENTISTA;13
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;DERMATOLOGISTA;2
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;FONOAUDIÓLOGA;1
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;NEUROLOGISTA;1
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;NUTRIÇÃO;2
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;OFTALMOLOGISTA;4
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;OTORRINOLARINGOLOGISTA;1
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;PSICOLOGIA;6
2023;1;URG I-CENTRO;E.M PROF EDIVALDO BARROS DE OLIVEIRA;CRECHE;ALERGISTA;1
2023;1;URG I-CENTRO;E.M PROF EDIVALDO BARROS DE OLIVEIRA;CRECHE;CIRURGIÃO;1
2023;1;URG I-CENTRO;E.M PROF EDIVALDO BARROS DE OLIVEIRA;CRECHE;FONOAUDIÓLOGA;1
2023;1;URG I-CENTRO;E.M PROF EDIVALDO BARROS DE OLIVEIRA;CRECHE;NEUROLOGISTA;2
2023;1;URG I-CENTRO;E.M PROF EDIVALDO BARROS DE OLIVEIRA;CRECHE;PSICOLOGIA;1
2023;1;URG I-CENTRO;EMEI JESUS BOM PASTOR;CRECHE;ALERGISTA;3
2023;1;URG I-CENTRO;EMEI JESUS BOM PASTOR;CRECHE;PSIQUIATRA;1
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;ALERGISTA;1
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;DENTISTA;2
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;DERMATOLOGISTA;1
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;FONOAUDIÓLOGA;1
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;GASTROENTEROLOGISTA;1
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;GINECOLOGISTA;1
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;NEUROLOGISTA;2
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;OFTALMOLOGISTA;1
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;PEDIATRA;10
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;PSICOLOGIA;4
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;ALERGISTA;6
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;DENTISTA;10
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;DERMATOLOGISTA;2
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;FONOAUDIÓLOGA;10
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;NEUROLOGISTA;2
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;NUTRIÇÃO;1
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;OFTALMOLOGISTA;7
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;ORTOPEDISTA;1
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;OTORRINOLARINGOLOGISTA;2
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;PEDIATRA;3
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;PSICOLOGIA;10
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;PSIQUIATRA;1
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;TERAPIA OCUPACIONAL;2
2023;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;DENTISTA;4
2023;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;NEUROLOGISTA;1
2023;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;OFTALMOLOGISTA;6
2023;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;PEDIATRA;2
2023;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;PSICOLOGIA;5
2023;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;CIRURGIÃO;1
2023;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;DENTISTA;3
2023;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;DERMATOLOGISTA;2
2023;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;GASTROENTEROLOGISTA;1
2023;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;GINECOLOGISTA;1
2023;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;NEUROLOGISTA;3
2023;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;NUTRIÇÃO;1
2023;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;OFTALMOLOGISTA;2
2023;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;OTORRINOLARINGOLOGISTA;1
2023;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;PSICOLOGIA;9
2023;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;PSIQUIATRA;2
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;ALERGISTA;2
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;DENTISTA;6
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;DERMATOLOGISTA;4
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;ENDOCRINOLOGISTA;2
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;GASTROENTEROLOGISTA;1
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;GINECOLOGISTA;1
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;HEMATOLOGISTA;1
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;NEUROLOGISTA;1
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;NUTRIÇÃO;2
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;OFTALMOLOGISTA;10
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;ORTOPEDISTA;1
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;PEDIATRA;1
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;PNEUMOLOGISTA;1
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;PSICOLOGIA;7
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;PSIQUIATRA;1
2023;2;URG II-POSSE;E M GUINLE;EM;ALERGISTA;3
2023;2;URG II-POSSE;E M GUINLE;EM;DENTISTA;2
2023;2;URG II-POSSE;E M GUINLE;EM;DERMATOLOGISTA;5
2023;2;URG II-POSSE;E M GUINLE;EM;FONOAUDIÓLOGA;2
2023;2;URG II-POSSE;E M GUINLE;EM;GASTROENTEROLOGISTA;1
2023;2;URG II-POSSE;E M GUINLE;EM;NEUROLOGISTA;2
2023;2;URG II-POSSE;E M GUINLE;EM;OFTALMOLOGISTA;2
2023;2;URG II-POSSE;E M GUINLE;EM;PSICOLOGIA;4
2023;2;URG II-POSSE;E M GUINLE;EM;TERAPIA OCUPACIONAL;1
2023;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;ALERGISTA;1
2023;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;DENTISTA;2
2023;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;DERMATOLOGISTA;7
2023;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;GASTROENTEROLOGISTA;1
2023;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;NEUROLOGISTA;4
2023;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;OFTALMOLOGISTA;7
2023;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;ORTOPEDISTA;1
2023;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;PEDIATRA;1
2023;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;PSICOLOGIA;7
2023;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;PSIQUIATRA;4
2023;2;URG II-POSSE;E M MARIA ELIONDAS DOS SANTOS;EM;ALERGISTA;3
2023;2;URG II-POSSE;E M MARIA ELIONDAS DOS SANTOS;EM;DENTISTA;7
2023;2;URG II-POSSE;E M MARIA ELIONDAS DOS SANTOS;EM;FONOAUDIÓLOGA;2
2023;2;URG II-POSSE;E M MARIA ELIONDAS DOS SANTOS;EM;OTORRINOLARINGOLOGISTA;3
2023;2;URG II-POSSE;E M MARIA ELIONDAS DOS SANTOS;EM;PSICOLOGIA;1
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;ALERGISTA;4
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;CIRURGIÃO;1
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;DENTISTA;1
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;DERMATOLOGISTA;2
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;ENDOCRINOLOGISTA;1
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;FONOAUDIÓLOGA;3
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;NEUROLOGISTA;3
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;NUTRIÇÃO;1
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;OTORRINOLARINGOLOGISTA;1
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;PSICOLOGIA;3
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;PSIQUIATRA;1
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;TERAPIA OCUPACIONAL;1
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;UROLOGISTA;1
2023;2;URG II-POSSE;E M PROF CLAUDIA MARIA SALLES MONTEIRO DA SILVA;EM;ALERGISTA;3
2023;2;URG II-POSSE;E M PROF CLAUDIA MARIA SALLES MONTEIRO DA SILVA;EM;DENTISTA;1
2023;2;URG II-POSSE;E M PROF CLAUDIA MARIA SALLES MONTEIRO DA SILVA;EM;DERMATOLOGISTA;1
2023;2;URG II-POSSE;E M PROF CLAUDIA MARIA SALLES MONTEIRO DA SILVA;EM;GASTROENTEROLOGISTA;2
2023;2;URG II-POSSE;E M PROF CLAUDIA MARIA SALLES MONTEIRO DA SILVA;EM;NEUROLOGISTA;4
2023;2;URG II-POSSE;E M PROF CLAUDIA MARIA SALLES MONTEIRO DA SILVA;EM;OFTALMOLOGISTA;4
2023;2;URG II-POSSE;E M PROF CLAUDIA MARIA SALLES MONTEIRO DA SILVA;EM;ORTOPEDISTA;2
2023;2;URG II-POSSE;E M PROF CLAUDIA MARIA SALLES MONTEIRO DA SILVA;EM;PSICOLOGIA;3
2023;2;URG II-POSSE;E M PROF THEREZINHA DA SILVA XAVIER;EM;DENTISTA;3
2023;2;URG II-POSSE;E M PROF THEREZINHA DA SILVA XAVIER;EM;DERMATOLOGISTA;1
2023;2;URG II-POSSE;E M PROF THEREZINHA DA SILVA XAVIER;EM;FONOAUDIÓLOGA;2
