URG;Escola;Vacina;2022;2023;2024;2025;Total
URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;ROTAVÍRUS;0;0;0;0;0
URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;PENTA;0;0;4;0;4
URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;TRÍPLICE VIRAL;0;0;0;0;0
URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;INFLUENZA;0;0;6;0;6
URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;COVID PFIZER;0;0;0;0;0
URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;COVID CORONAVAC;0;0;0;0;0
URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;COVID COMINARTY INFANTIL;0;0;0;0;0
URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;COVID ASTRAZENECA;0;0;0;0;0
URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;VARICELA;0;0;0;0;0
URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;COVID PFIZER BABY;0;0;0;0;0
URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;Q-DENGA;0;0;0;0;0
URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;XBB;0;0;0;0;0
URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;TETRAVIRAL;0;0;3;0;3
URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;ACWY;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;HPV - VÍRUS DO PAPILOMA HUMANO;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;MENINGOCÓCICA ACWY;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;FEBRE AMARELA;0;0;0;3;3
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;PNEUMOCÓCICA;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;MENINGOCÓCICA C;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;DTP - TRÍPLICE BACTERIANA;0;0;0;1;1
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;HEPATITE A;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;HEPATITE B;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;DT - DIFTERIA E TÉTANO;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;VOP (ORAL) - POLIOMELITE;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;ROTAVÍRUS;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;PENTA;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;TRÍPLICE VIRAL;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;INFLUENZA;0;0;0;2;2
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;COVID PFIZER;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;COVID CORONAVAC;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;COVID COMINARTY INFANTIL;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;COVID ASTRAZENECA;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;VARICELA;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;COVID PFIZER BABY;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;Q-DENGA;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;XBB;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;TETRAVIRAL;0;0;0;0;0
URG II-POSSE;AVICRES ASSOCIAÇÃO VIDA NO CRESCIMENTO E NA SOLIDARIEDADE;ACWY;0;0;0;0;0
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;HPV - VÍRUS DO PAPILOMA HUMANO;27;18;7;10;62
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;MENINGOCÓCICA ACWY;15;6;6;6;33
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;FEBRE AMARELA;7;8;4;10;29
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;PNEUMOCÓCICA;0;0;0;0;0
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;MENINGOCÓCICA C;2;0;0;0;2
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;DTP - TRÍPLICE BACTERIANA;7;2;0;5;14
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;HEPATITE A;0;0;0;0;0
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;HEPATITE B;0;0;0;0;0
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;DT - DIFTERIA E TÉTANO;1;3;1;3;8
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;5;0;5
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;VOP (ORAL) - POLIOMELITE;7;2;0;0;9
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;ROTAVÍRUS;0;0;0;0;0
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;PENTA;0;0;3;0;3
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;TRÍPLICE VIRAL;0;0;2;0;2
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;INFLUENZA;24;38;23;47;132
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;COVID PFIZER;1;0;0;0;1
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;COVID CORONAVAC;0;0;0;0;0
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;COVID COMINARTY INFANTIL;18;0;0;0;18
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;COVID ASTRAZENECA;0;0;0;0;0
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;VARICELA;3;0;0;5;8
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;COVID PFIZER BABY;0;0;0;0;0
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;Q-DENGA;0;0;14;0;14
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;XBB;0;0;0;0;0
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;TETRAVIRAL;0;0;17;0;17
URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;ACWY;0;0;0;0;0
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;HPV - VÍRUS DO PAPILOMA HUMANO;39;26;20;9;94
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;MENINGOCÓCICA ACWY;19;13;11;6;49
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;FEBRE AMARELA;0;2;2;8;12
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;PNEUMOCÓCICA;0;0;0;0;0
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;MENINGOCÓCICA C;0;0;0;0;0
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;DTP - TRÍPLICE BACTERIANA;0;1;0;0;1
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;HEPATITE A;0;0;0;0;0
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;HEPATITE B;0;0;0;0;0
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;DT - DIFTERIA E TÉTANO;2;2;2;7;13
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;0;0
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;VOP (ORAL) - POLIOMELITE;0;0;0;0;0
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;ROTAVÍRUS;0;0;0;0;0
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;PENTA;0;0;0;0;0
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;TRÍPLICE VIRAL;0;0;0;0;0
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;INFLUENZA;51;19;26;54;150
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;COVID PFIZER;39;0;0;0;39
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;COVID CORONAVAC;0;0;0;0;0
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;COVID COMINARTY INFANTIL;0;0;0;0;0
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;COVID ASTRAZENECA;0;0;0;0;0
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;VARICELA;0;0;0;2;2
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;COVID PFIZER BABY;0;0;0;0;0
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;Q-DENGA;0;0;17;0;17
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;XBB;0;0;0;0;0
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;TETRAVIRAL;0;0;0;0;0
URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;ACWY;0;0;0;3;3
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;HPV - VÍRUS DO PAPILOMA HUMANO;0;0;0;0;0
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;MENINGOCÓCICA ACWY;0;0;0;0;0
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;FEBRE AMARELA;0;0;4;4;8
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;PNEUMOCÓCICA;0;0;0;1;1
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;MENINGOCÓCICA C;0;0;0;1;1
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;DTP - TRÍPLICE BACTERIANA;0;11;0;3;14
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;HEPATITE A;0;1;0;0;1
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;HEPATITE B;0;0;0;0;0
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;DT - DIFTERIA E TÉTANO;0;0;0;0;0
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;0;0
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;VOP (ORAL) - POLIOMELITE;0;9;11;0;20
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;ROTAVÍRUS;0;0;0;0;0
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;PENTA;0;0;10;0;10
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;TRÍPLICE VIRAL;0;3;0;0;3
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;INFLUENZA;0;0;17;14;31
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;COVID PFIZER;0;0;0;0;0
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;COVID CORONAVAC;0;18;0;0;18
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;COVID COMINARTY INFANTIL;0;5;0;0;5
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;COVID ASTRAZENECA;0;0;0;0;0
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;VARICELA;0;5;0;0;5
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;COVID PFIZER BABY;0;11;0;0;11
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;Q-DENGA;0;0;0;0;0
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;XBB;0;0;0;0;0
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;TETRAVIRAL;0;0;0;0;0
URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;ACWY;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;HPV - VÍRUS DO PAPILOMA HUMANO;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;MENINGOCÓCICA ACWY;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;FEBRE AMARELA;0;0;0;5;5
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;PNEUMOCÓCICA;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;MENINGOCÓCICA C;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;DTP - TRÍPLICE BACTERIANA;0;0;0;4;4
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;HEPATITE A;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;HEPATITE B;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;DT - DIFTERIA E TÉTANO;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;1;1
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;VOP (ORAL) - POLIOMELITE;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;ROTAVÍRUS;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;PENTA;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;TRÍPLICE VIRAL;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;INFLUENZA;0;0;0;3;3
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;COVID PFIZER;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;COVID CORONAVAC;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;COVID COMINARTY INFANTIL;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;COVID ASTRAZENECA;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;VARICELA;0;0;0;3;3
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;COVID PFIZER BABY;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;Q-DENGA;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;XBB;0;0;0;0;0
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;TETRAVIRAL;0;0;0;1;1
URG II-POSSE;CRECHE MUNICIPAL PROF ANA CLÁUDIA MARTINS DE SOUZA;ACWY;0;0;0;0;0
URG II-POSSE;E M DOUGLAS BRASIL;HPV - VÍRUS DO PAPILOMA HUMANO;118;0;26;29;173
URG II-POSSE;E M DOUGLAS BRASIL;MENINGOCÓCICA ACWY;76;2;14;10;102
URG II-POSSE;E M DOUGLAS BRASIL;FEBRE AMARELA;17;1;15;22;55
URG II-POSSE;E M DOUGLAS BRASIL;PNEUMOCÓCICA;0;0;0;0;0
URG II-POSSE;E M DOUGLAS BRASIL;MENINGOCÓCICA C;0;0;0;0;0
URG II-POSSE;E M DOUGLAS BRASIL;DTP - TRÍPLICE BACTERIANA;2;0;0;5;7
URG II-POSSE;E M DOUGLAS BRASIL;HEPATITE A;0;0;0;0;0
URG II-POSSE;E M DOUGLAS BRASIL;HEPATITE B;0;0;0;1;1
URG II-POSSE;E M DOUGLAS BRASIL;DT - DIFTERIA E TÉTANO;18;1;0;13;32
URG II-POSSE;E M DOUGLAS BRASIL;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;0;0
URG II-POSSE;E M DOUGLAS BRASIL;VOP (ORAL) - POLIOMELITE;1;0;0;0;1
URG II-POSSE;E M DOUGLAS BRASIL;ROTAVÍRUS;0;0;0;0;0
URG II-POSSE;E M DOUGLAS BRASIL;PENTA;0;0;0;0;0
URG II-POSSE;E M DOUGLAS BRASIL;TRÍPLICE VIRAL;0;0;0;0;0
URG II-POSSE;E M DOUGLAS BRASIL;INFLUENZA;84;30;35;99;248
URG II-POSSE;E M DOUGLAS BRASIL;COVID PFIZER;19;0;0;3;22
URG II-POSSE;E M DOUGLAS BRASIL;COVID CORONAVAC;3;0;0;0;3
URG II-POSSE;E M DOUGLAS BRASIL;COVID COMINARTY INFANTIL;5;0;0;0;5
URG II-POSSE;E M DOUGLAS BRASIL;COVID ASTRAZENECA;0;0;0;0;0
URG II-POSSE;E M DOUGLAS BRASIL;VARICELA;2;0;0;7;9
URG II-POSSE;E M DOUGLAS BRASIL;COVID PFIZER BABY;0;0;0;0;0
URG II-POSSE;E M DOUGLAS BRASIL;Q-DENGA;0;0;20;0;20
URG II-POSSE;E M DOUGLAS BRASIL;XBB;0;0;0;0;0
URG II-POSSE;E M DOUGLAS BRASIL;TETRAVIRAL;0;0;1;0;1
URG II-POSSE;E M DOUGLAS BRASIL;ACWY;0;0;0;8;8
URG II-POSSE;E M DR ORLANDO MELLO;HPV - VÍRUS DO PAPILOMA HUMANO;87;45;24;25;181
URG II-POSSE;E M DR ORLANDO MELLO;MENINGOCÓCICA ACWY;57;24;18;17;116
URG II-POSSE;E M DR ORLANDO MELLO;FEBRE AMARELA;54;5;6;9;74
URG II-POSSE;E M DR ORLANDO MELLO;PNEUMOCÓCICA;0;0;0;0;0
URG II-POSSE;E M DR ORLANDO MELLO;MENINGOCÓCICA C;0;0;0;0;0
URG II-POSSE;E M DR ORLANDO MELLO;DTP - TRÍPLICE BACTERIANA;1;1;0;2;4
URG II-POSSE;E M DR ORLANDO MELLO;HEPATITE A;1;0;0;0;1
URG II-POSSE;E M DR ORLANDO MELLO;HEPATITE B;1;0;0;0;1
URG II-POSSE;E M DR ORLANDO MELLO;DT - DIFTERIA E TÉTANO;5;9;0;9;23
URG II-POSSE;E M DR ORLANDO MELLO;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;0;0
URG II-POSSE;E M DR ORLANDO MELLO;VOP (ORAL) - POLIOMELITE;8;0;0;0;8
URG II-POSSE;E M DR ORLANDO MELLO;ROTAVÍRUS;0;0;0;0;0
URG II-POSSE;E M DR ORLANDO MELLO;PENTA;0;0;2;0;2
URG II-POSSE;E M DR ORLANDO MELLO;TRÍPLICE VIRAL;1;0;0;0;1
URG II-POSSE;E M DR ORLANDO MELLO;INFLUENZA;147;64;62;80;353
URG II-POSSE;E M DR ORLANDO MELLO;COVID PFIZER;0;2;0;0;2
URG II-POSSE;E M DR ORLANDO MELLO;COVID CORONAVAC;19;0;0;0;19
URG II-POSSE;E M DR ORLANDO MELLO;COVID COMINARTY INFANTIL;52;0;0;0;52
URG II-POSSE;E M DR ORLANDO MELLO;COVID ASTRAZENECA;0;0;0;0;0
URG II-POSSE;E M DR ORLANDO MELLO;VARICELA;1;0;0;4;5
URG II-POSSE;E M DR ORLANDO MELLO;COVID PFIZER BABY;0;0;0;0;0
URG II-POSSE;E M DR ORLANDO MELLO;Q-DENGA;0;0;49;0;49
URG II-POSSE;E M DR ORLANDO MELLO;XBB;0;0;0;0;0
URG II-POSSE;E M DR ORLANDO MELLO;TETRAVIRAL;0;0;6;0;6
URG II-POSSE;E M DR ORLANDO MELLO;ACWY;0;0;0;0;0
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;HPV - VÍRUS DO PAPILOMA HUMANO;61;0;7;7;75
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;MENINGOCÓCICA ACWY;31;0;3;4;38
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;FEBRE AMARELA;1;0;0;7;8
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;PNEUMOCÓCICA;0;0;0;0;0
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;MENINGOCÓCICA C;0;0;0;0;0
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;DTP - TRÍPLICE BACTERIANA;0;0;0;1;1
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;HEPATITE A;0;0;0;0;0
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;HEPATITE B;0;0;2;0;2
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;DT - DIFTERIA E TÉTANO;0;0;6;5;11
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;1;0;1
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;VOP (ORAL) - POLIOMELITE;0;0;0;0;0
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;ROTAVÍRUS;0;0;0;0;0
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;PENTA;0;0;1;0;1
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;TRÍPLICE VIRAL;0;0;0;0;0
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;INFLUENZA;37;0;24;28;89
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;COVID PFIZER;38;0;0;0;38
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;COVID CORONAVAC;0;0;0;0;0
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;COVID COMINARTY INFANTIL;0;0;0;0;0
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;COVID ASTRAZENECA;0;0;0;0;0
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;VARICELA;0;0;0;1;1
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;COVID PFIZER BABY;0;0;0;0;0
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;Q-DENGA;0;0;17;0;17
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;XBB;0;0;0;0;0
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;TETRAVIRAL;0;0;0;0;0
URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;ACWY;0;0;0;0;0
URG II-POSSE;E M GUINLE;HPV - VÍRUS DO PAPILOMA HUMANO;17;20;8;4;49
URG II-POSSE;E M GUINLE;MENINGOCÓCICA ACWY;5;6;5;0;16
URG II-POSSE;E M GUINLE;FEBRE AMARELA;0;16;9;2;27
URG II-POSSE;E M GUINLE;PNEUMOCÓCICA;0;0;0;0;0
URG II-POSSE;E M GUINLE;MENINGOCÓCICA C;3;0;0;0;3
URG II-POSSE;E M GUINLE;DTP - TRÍPLICE BACTERIANA;2;2;0;6;10
URG II-POSSE;E M GUINLE;HEPATITE A;0;0;0;0;0
URG II-POSSE;E M GUINLE;HEPATITE B;0;0;0;0;0
URG II-POSSE;E M GUINLE;DT - DIFTERIA E TÉTANO;1;0;0;2;3
URG II-POSSE;E M GUINLE;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;1;0;1
URG II-POSSE;E M GUINLE;VOP (ORAL) - POLIOMELITE;3;2;0;0;5
URG II-POSSE;E M GUINLE;ROTAVÍRUS;0;0;0;0;0
URG II-POSSE;E M GUINLE;PENTA;0;0;5;0;5
