Ano;IdUrg;URG;Escola;Tipo;Vacina;Qtd
2025;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;DTP - TRÍPLICE BACTERIANA;8
2025;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;FEBRE AMARELA;6
2025;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;HEPATITE A;2
2025;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;3
2025;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;INFLUENZA;64
2025;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;MENINGOCÓCICA ACWY;2
2025;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;PENTA;1
2025;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;PNEUMOCÓCICA;1
2025;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;TETRAVIRAL;15
2025;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;VIP (INJETÁVEL) - POLIOMIELITE ;1
2025;4;URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;CRECHE;DTP - TRÍPLICE BACTERIANA;9
2025;4;URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;CRECHE;FEBRE AMARELA;7
2025;4;URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;CRECHE;HEPATITE A;1
2025;4;URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;CRECHE;INFLUENZA;21
2025;4;URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;CRECHE;PENTA;1
2025;4;URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;CRECHE;TETRAVIRAL;1
2025;4;URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;CRECHE;VARICELA;8
2025;4;URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;CRECHE;VIP (INJETÁVEL) - POLIOMIELITE ;1
2025;4;URG IV-CABUÇU;EMEI MONTE SOL;CRECHE;DTP - TRÍPLICE BACTERIANA;10
2025;4;URG IV-CABUÇU;EMEI MONTE SOL;CRECHE;FEBRE AMARELA;12
2025;4;URG IV-CABUÇU;EMEI MONTE SOL;CRECHE;HEPATITE A;1
2025;4;URG IV-CABUÇU;EMEI MONTE SOL;CRECHE;INFLUENZA;33
2025;4;URG IV-CABUÇU;EMEI MONTE SOL;CRECHE;MENINGOCÓCICA C;2
2025;4;URG IV-CABUÇU;EMEI MONTE SOL;CRECHE;PENTA;1
2025;4;URG IV-CABUÇU;EMEI MONTE SOL;CRECHE;PNEUMOCÓCICA;1
2025;4;URG IV-CABUÇU;EMEI MONTE SOL;CRECHE;TRÍPLICE VIRAL;1
2025;4;URG IV-CABUÇU;EMEI MONTE SOL;CRECHE;VIP (INJETÁVEL) - POLIOMIELITE ;1
2025;4;URG IV-CABUÇU;EMEI NOVA ERA;CRECHE;DTP - TRÍPLICE BACTERIANA;12
2025;4;URG IV-CABUÇU;EMEI NOVA ERA;CRECHE;FEBRE AMARELA;5
2025;4;URG IV-CABUÇU;EMEI NOVA ERA;CRECHE;HEPATITE A;1
2025;4;URG IV-CABUÇU;EMEI NOVA ERA;CRECHE;INFLUENZA;27
2025;4;URG IV-CABUÇU;EMEI NOVA ERA;CRECHE;PENTA;1
2025;4;URG IV-CABUÇU;EMEI NOVA ERA;CRECHE;TETRAVIRAL;13
2025;4;URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;CONVENIADA;DTP - TRÍPLICE BACTERIANA;7
2025;4;URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;CONVENIADA;FEBRE AMARELA;5
2025;4;URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;CONVENIADA;PENTA;2
2025;4;URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;CONVENIADA;PNEUMOCÓCICA;1
2025;4;URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;CONVENIADA;TETRAVIRAL;5
2025;4;URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;CONVENIADA;VIP (INJETÁVEL) - POLIOMIELITE ;2
2025;4;URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;CONVENIADA;DTP - TRÍPLICE BACTERIANA;3
2025;4;URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;CONVENIADA;FEBRE AMARELA;1
2025;4;URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;CONVENIADA;INFLUENZA;2
2025;4;URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;CONVENIADA;TETRAVIRAL;1
2025;4;URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;CONVENIADA;VARICELA;3
2025;4;URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;CONVENIADA;VIP (INJETÁVEL) - POLIOMIELITE ;2
2025;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;DT - DIFTERIA E TÉTANO;3
2025;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;DTP - TRÍPLICE BACTERIANA;7
2025;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;FEBRE AMARELA;7
2025;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;HEPATITE A;1
2025;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;5
2025;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;INFLUENZA;51
2025;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;MENINGOCÓCICA ACWY;7
2025;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;TETRAVIRAL;2
2025;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;VARICELA;14
2025;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;DT - DIFTERIA E TÉTANO;4
2025;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;DTP - TRÍPLICE BACTERIANA;7
2025;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;FEBRE AMARELA;17
2025;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;HPV - VÍRUS DO PAPILOMA HUMANO;10
2025;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;INFLUENZA;70
2025;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;MENINGOCÓCICA ACWY;8
2025;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;VARICELA;10
2025;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;DT - DIFTERIA E TÉTANO;4
2025;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;DTP - TRÍPLICE BACTERIANA;4
2025;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;FEBRE AMARELA;7
2025;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;HPV - VÍRUS DO PAPILOMA HUMANO;12
2025;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;INFLUENZA;62
2025;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;MENINGOCÓCICA ACWY;14
2025;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;PENTA;1
2025;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;VARICELA;4
2025;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;DT - DIFTERIA E TÉTANO;12
2025;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;DTP - TRÍPLICE BACTERIANA;16
2025;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;FEBRE AMARELA;16
2025;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;19
2025;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;INFLUENZA;114
2025;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;MENINGOCÓCICA ACWY;25
2025;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;PENTA;3
2025;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;TETRAVIRAL;6
2025;5;URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EM;TRÍPLICE VIRAL;4
2025;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;DT - DIFTERIA E TÉTANO;5
2025;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;DTP - TRÍPLICE BACTERIANA;1
2025;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;FEBRE AMARELA;3
2025;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;10
2025;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;INFLUENZA;25
2025;5;URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EM;MENINGOCÓCICA ACWY;11
2025;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;DTP - TRÍPLICE BACTERIANA;6
2025;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;FEBRE AMARELA;5
2025;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;20
2025;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;INFLUENZA;80
2025;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;MENINGOCÓCICA ACWY;12
2025;5;URG V-KM 32;E M ALFREDO JOSE SOARES;EM;VARICELA;10
2025;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;DT - DIFTERIA E TÉTANO;1
2025;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;DTP - TRÍPLICE BACTERIANA;2
2025;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;FEBRE AMARELA;4
2025;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;12
2025;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;INFLUENZA;57
2025;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;MENINGOCÓCICA ACWY;3
2025;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;TETRAVIRAL;1
2025;5;URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EM;VARICELA;2
2025;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;DTP - TRÍPLICE BACTERIANA;10
2025;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;FEBRE AMARELA;7
2025;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;15
2025;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;INFLUENZA;99
2025;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;MENINGOCÓCICA ACWY;7
2025;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;PENTA;1
2025;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;TETRAVIRAL;4
2025;5;URG V-KM 32;E M ERYK DA CRUZ LAIA;EM;TRÍPLICE VIRAL;1
2025;5;URG V-KM 32;E M JOSE REIS;EM;DT - DIFTERIA E TÉTANO;2
2025;5;URG V-KM 32;E M JOSE REIS;EM;FEBRE AMARELA;5
2025;5;URG V-KM 32;E M JOSE REIS;EM;HPV - VÍRUS DO PAPILOMA HUMANO;10
2025;5;URG V-KM 32;E M JOSE REIS;EM;INFLUENZA;65
2025;5;URG V-KM 32;E M JOSE REIS;EM;MENINGOCÓCICA ACWY;7
2025;5;URG V-KM 32;E M PERA FLOR;EM;DT - DIFTERIA E TÉTANO;19
2025;5;URG V-KM 32;E M PERA FLOR;EM;DTP - TRÍPLICE BACTERIANA;5
2025;5;URG V-KM 32;E M PERA FLOR;EM;FEBRE AMARELA;23
2025;5;URG V-KM 32;E M PERA FLOR;EM;HEPATITE A;1
2025;5;URG V-KM 32;E M PERA FLOR;EM;HPV - VÍRUS DO PAPILOMA HUMANO;27
2025;5;URG V-KM 32;E M PERA FLOR;EM;INFLUENZA;189
2025;5;URG V-KM 32;E M PERA FLOR;EM;MENINGOCÓCICA ACWY;21
2025;5;URG V-KM 32;E M PERA FLOR;EM;MENINGOCÓCICA C;1
2025;5;URG V-KM 32;E M PERA FLOR;EM;TETRAVIRAL;7
2025;5;URG V-KM 32;E M PERA FLOR;EM;VARICELA;8
2025;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;COVID PFIZER;1
2025;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;DTP - TRÍPLICE BACTERIANA;2
2025;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;FEBRE AMARELA;1
2025;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;9
2025;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;INFLUENZA;54
2025;5;URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EM;MENINGOCÓCICA ACWY;10
2025;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;DTP - TRÍPLICE BACTERIANA;8
2025;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;FEBRE AMARELA;7
2025;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;HPV - VÍRUS DO PAPILOMA HUMANO;14
2025;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;INFLUENZA;94
2025;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;MENINGOCÓCICA ACWY;15
2025;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;MENINGOCÓCICA C;2
2025;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;PNEUMOCÓCICA;2
2025;5;URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EM;VARICELA;7
2025;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;DT - DIFTERIA E TÉTANO;16
2025;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;FEBRE AMARELA;12
2025;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;HEPATITE A;1
2025;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;7
2025;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;INFLUENZA;82
2025;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;MENINGOCÓCICA ACWY;14
2025;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;PENTA;1
2025;5;URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EM;TRÍPLICE VIRAL;1
2025;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;DT - DIFTERIA E TÉTANO;1
2025;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;DTP - TRÍPLICE BACTERIANA;3
2025;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;FEBRE AMARELA;8
2025;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;HPV - VÍRUS DO PAPILOMA HUMANO;24
2025;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;INFLUENZA;59
2025;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;MENINGOCÓCICA ACWY;5
2025;5;URG V-KM 32;E M PROF MARLY TUPACINUNGA DE MATTOS;EM;TRÍPLICE VIRAL;1
2025;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;DT - DIFTERIA E TÉTANO;3
2025;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;DTP - TRÍPLICE BACTERIANA;5
2025;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;FEBRE AMARELA;2
2025;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;10
2025;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;INFLUENZA;55
2025;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;MENINGOCÓCICA ACWY;17
2025;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;PENTA;1
2025;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;TETRAVIRAL;1
2025;5;URG V-KM 32;E M PROF PRISCILLA BOUCAS VILLA NOVA;EM;TRÍPLICE VIRAL;1
2025;5;URG V-KM 32;E M SHANGRI LA;EM;DT - DIFTERIA E TÉTANO;1
2025;5;URG V-KM 32;E M SHANGRI LA;EM;DTP - TRÍPLICE BACTERIANA;2
2025;5;URG V-KM 32;E M SHANGRI LA;EM;FEBRE AMARELA;5
2025;5;URG V-KM 32;E M SHANGRI LA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;13
2025;5;URG V-KM 32;E M SHANGRI LA;EM;INFLUENZA;41
2025;5;URG V-KM 32;E M SHANGRI LA;EM;MENINGOCÓCICA ACWY;5
2025;5;URG V-KM 32;E M SHANGRI LA;EM;VARICELA;2
2025;5;URG V-KM 32;E M VILA JOAO CORREA;EM;DT - DIFTERIA E TÉTANO;3
2025;5;URG V-KM 32;E M VILA JOAO CORREA;EM;DTP - TRÍPLICE BACTERIANA;9
2025;5;URG V-KM 32;E M VILA JOAO CORREA;EM;FEBRE AMARELA;9
2025;5;URG V-KM 32;E M VILA JOAO CORREA;EM;HEPATITE A;1
2025;5;URG V-KM 32;E M VILA JOAO CORREA;EM;HEPATITE B;1
2025;5;URG V-KM 32;E M VILA JOAO CORREA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;29
2025;5;URG V-KM 32;E M VILA JOAO CORREA;EM;INFLUENZA;78
2025;5;URG V-KM 32;E M VILA JOAO CORREA;EM;MENINGOCÓCICA ACWY;13
2025;5;URG V-KM 32;E M VILA JOAO CORREA;EM;TETRAVIRAL;3
2025;5;URG V-KM 32;E M VILA JOAO CORREA;EM;VARICELA;7
2025;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;DTP - TRÍPLICE BACTERIANA;14
2025;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;FEBRE AMARELA;8
2025;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;HEPATITE A;1
2025;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;INFLUENZA;20
2025;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;TETRAVIRAL;4
2025;5;URG V-KM 32;EMEI HELIO MONTEZANO DE OLIVEIRA;CRECHE;VIP (INJETÁVEL) - POLIOMIELITE ;1
2025;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;DTP - TRÍPLICE BACTERIANA;6
2025;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;FEBRE AMARELA;6
2025;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;INFLUENZA;19
2025;5;URG V-KM 32;EMEI JARDIM EUROPA;CRECHE;TETRAVIRAL;5
2025;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;DTP - TRÍPLICE BACTERIANA;15
2025;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;FEBRE AMARELA;15
2025;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;HEPATITE A;2
2025;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;INFLUENZA;18
2025;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;TETRAVIRAL;4
2025;5;URG V-KM 32;EMEI NISIA SOUZA MARCONDES;CRECHE;VARICELA;3
2025;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;DTP - TRÍPLICE BACTERIANA;6
2025;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;FEBRE AMARELA;3
2025;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;INFLUENZA;8
2025;5;URG V-KM 32;EMEI PATRICIA M GASPAR SOMMA PEREIRA;CRECHE;VARICELA;3
2025;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;DTP - TRÍPLICE BACTERIANA;6
2025;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;FEBRE AMARELA;4
2025;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;HEPATITE A;2
2025;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;INFLUENZA;20
2025;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;MENINGOCÓCICA C;1
2025;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;TETRAVIRAL;6
2025;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;TRÍPLICE VIRAL;1
2025;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;VIP (INJETÁVEL) - POLIOMIELITE ;1
2025;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;DT - DIFTERIA E TÉTANO;8
2025;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;DTP - TRÍPLICE BACTERIANA;25
2025;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;FEBRE AMARELA;41
2025;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;26
2025;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;INFLUENZA;24
2025;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;MENINGOCÓCICA ACWY;30
2025;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;PENTA;5
2025;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;TETRAVIRAL;9
2025;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;TRÍPLICE VIRAL;28
2025;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;DT - DIFTERIA E TÉTANO;2
2025;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;DTP - TRÍPLICE BACTERIANA;17
2025;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;FEBRE AMARELA;7
2025;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;7
2025;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;INFLUENZA;74
2025;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;MENINGOCÓCICA ACWY;3
2025;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;MENINGOCÓCICA C;1
2025;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;PENTA;1
2025;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;TRÍPLICE VIRAL;8
2025;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;VARICELA;17
2025;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;VIP (INJETÁVEL) - POLIOMIELITE ;1
2025;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;DTP - TRÍPLICE BACTERIANA;5
2025;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;FEBRE AMARELA;5
2025;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;10
2025;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;INFLUENZA;14
2025;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;MENINGOCÓCICA ACWY;4
2025;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;TETRAVIRAL;3
2025;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;COVID PFIZER;1
2025;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;DT - DIFTERIA E TÉTANO;4
2025;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;DTP - TRÍPLICE BACTERIANA;2
2025;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;FEBRE AMARELA;8
2025;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;19
2025;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;INFLUENZA;106
2025;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;MENINGOCÓCICA ACWY;34
2025;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;VARICELA;2
