URG;Escola;Consulta;2022;2023;2024;2025;Total
URG IX-TINGUA;E M JARDIM MONTEVIDEO;ENDOCRINOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;PSIQUIATRA;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;INFECTOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;NUTRIÇÃO;0;0;1;1;2
URG IX-TINGUA;E M JARDIM MONTEVIDEO;DENTISTA;2;2;1;3;8
URG IX-TINGUA;E M JARDIM MONTEVIDEO;FONOAUDIÓLOGA;1;0;0;1;2
URG IX-TINGUA;E M JARDIM MONTEVIDEO;GASTROENTEROLOGISTA;0;1;0;0;1
URG IX-TINGUA;E M JARDIM MONTEVIDEO;PNEUMOLOGISTA;0;0;0;1;1
URG IX-TINGUA;E M JARDIM MONTEVIDEO;TERAPIA OCUPACIONAL;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;DERMATOLOGISTA;1;2;0;0;3
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;PEDIATRA;4;0;1;0;5
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;ALERGISTA;2;1;3;1;7
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;ORTOPEDISTA;0;0;0;3;3
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;OFTALMOLOGISTA;7;0;2;4;13
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;NEUROLOGISTA;4;2;2;4;12
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;CIRURGIÃO;0;0;1;0;1
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;PSICOLOGIA;11;8;12;3;34
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;OTORRINOLARINGOLOGISTA;2;2;2;1;7
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;CARDIOLOGISTA;0;0;0;1;1
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;REUMATOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;UROLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;PROCTOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;GINECOLOGISTA;0;0;2;3;5
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;HEMATOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;ANGIOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;ONCOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;ENDOCRINOLOGISTA;0;0;1;1;2
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;PSIQUIATRA;1;1;1;0;3
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;INFECTOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;NUTRIÇÃO;1;1;2;3;7
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;DENTISTA;5;2;21;6;34
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;FONOAUDIÓLOGA;2;0;0;1;3
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;GASTROENTEROLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;PNEUMOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;TERAPIA OCUPACIONAL;0;0;0;1;1
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;DERMATOLOGISTA;4;1;2;3;10
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;PEDIATRA;19;0;1;5;25
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;ALERGISTA;1;1;1;2;5
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;ORTOPEDISTA;3;0;0;1;4
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;OFTALMOLOGISTA;5;1;3;8;17
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;NEUROLOGISTA;15;2;8;3;28
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;CIRURGIÃO;0;1;1;0;2
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;PSICOLOGIA;5;1;2;3;11
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;OTORRINOLARINGOLOGISTA;1;0;2;0;3
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;CARDIOLOGISTA;0;1;1;0;2
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;REUMATOLOGISTA;1;0;0;0;1
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;UROLOGISTA;2;0;0;1;3
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;PROCTOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;GINECOLOGISTA;1;0;2;1;4
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;HEMATOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;ANGIOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;ONCOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;ENDOCRINOLOGISTA;0;1;0;0;1
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;PSIQUIATRA;1;0;0;1;2
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;INFECTOLOGISTA;0;0;1;0;1
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;NUTRIÇÃO;3;0;0;0;3
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;DENTISTA;1;7;7;31;46
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;FONOAUDIÓLOGA;3;0;2;0;5
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;GASTROENTEROLOGISTA;1;0;0;0;1
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;PNEUMOLOGISTA;0;0;0;1;1
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;TERAPIA OCUPACIONAL;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;DERMATOLOGISTA;0;1;0;1;2
URG IX-TINGUA;E M VALE DO TINGUA;PEDIATRA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;ALERGISTA;1;0;0;0;1
URG IX-TINGUA;E M VALE DO TINGUA;ORTOPEDISTA;2;0;0;1;3
URG IX-TINGUA;E M VALE DO TINGUA;OFTALMOLOGISTA;7;1;0;2;10
URG IX-TINGUA;E M VALE DO TINGUA;NEUROLOGISTA;4;0;0;1;5
URG IX-TINGUA;E M VALE DO TINGUA;CIRURGIÃO;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;PSICOLOGIA;3;0;0;4;7
URG IX-TINGUA;E M VALE DO TINGUA;OTORRINOLARINGOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;CARDIOLOGISTA;2;0;0;0;2
URG IX-TINGUA;E M VALE DO TINGUA;REUMATOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;UROLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;PROCTOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;GINECOLOGISTA;0;0;0;1;1
URG IX-TINGUA;E M VALE DO TINGUA;HEMATOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;ANGIOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;ONCOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;ENDOCRINOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;PSIQUIATRA;0;0;0;1;1
URG IX-TINGUA;E M VALE DO TINGUA;INFECTOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;NUTRIÇÃO;2;0;0;1;3
URG IX-TINGUA;E M VALE DO TINGUA;DENTISTA;9;3;0;15;27
URG IX-TINGUA;E M VALE DO TINGUA;FONOAUDIÓLOGA;1;0;0;0;1
URG IX-TINGUA;E M VALE DO TINGUA;GASTROENTEROLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;PNEUMOLOGISTA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;TERAPIA OCUPACIONAL;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;DERMATOLOGISTA;3;0;0;0;3
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;PEDIATRA;6;0;3;1;10
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;ALERGISTA;5;0;0;3;8
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;ORTOPEDISTA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;OFTALMOLOGISTA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;NEUROLOGISTA;3;2;0;2;7
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;CIRURGIÃO;2;0;2;0;4
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;PSICOLOGIA;0;2;1;4;7
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;OTORRINOLARINGOLOGISTA;2;0;0;1;3
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;CARDIOLOGISTA;0;1;0;0;1
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;REUMATOLOGISTA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;UROLOGISTA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;PROCTOLOGISTA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;GINECOLOGISTA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;HEMATOLOGISTA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;ANGIOLOGISTA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;ONCOLOGISTA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;ENDOCRINOLOGISTA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;PSIQUIATRA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;INFECTOLOGISTA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;NUTRIÇÃO;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;DENTISTA;1;2;1;7;11
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;FONOAUDIÓLOGA;0;1;1;3;5
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;GASTROENTEROLOGISTA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;PNEUMOLOGISTA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;TERAPIA OCUPACIONAL;0;0;0;1;1
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;DERMATOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;PEDIATRA;0;0;0;1;1
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;ALERGISTA;0;0;1;5;6
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;ORTOPEDISTA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;OFTALMOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;NEUROLOGISTA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CIRURGIÃO;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;PSICOLOGIA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;OTORRINOLARINGOLOGISTA;0;0;0;1;1
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CARDIOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;REUMATOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;UROLOGISTA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;PROCTOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;GINECOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;HEMATOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;ANGIOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;ONCOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;ENDOCRINOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;PSIQUIATRA;0;0;0;1;1
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;INFECTOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;NUTRIÇÃO;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;DENTISTA;0;0;2;3;5
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;FONOAUDIÓLOGA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;GASTROENTEROLOGISTA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;PNEUMOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;TERAPIA OCUPACIONAL;0;0;0;0;0
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;DERMATOLOGISTA;0;3;8;4;15
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;PEDIATRA;0;8;1;0;9
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;ALERGISTA;0;5;14;17;36
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;ORTOPEDISTA;0;2;4;1;7
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;OFTALMOLOGISTA;0;24;16;14;54
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;NEUROLOGISTA;0;6;14;9;29
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;CIRURGIÃO;0;0;1;3;4
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;PSICOLOGIA;0;18;19;9;46
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;OTORRINOLARINGOLOGISTA;0;3;3;0;6
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;CARDIOLOGISTA;0;1;0;0;1
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;REUMATOLOGISTA;0;0;1;0;1
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;UROLOGISTA;0;0;0;2;2
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;PROCTOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;GINECOLOGISTA;0;1;3;1;5
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;HEMATOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;ANGIOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;ONCOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;ENDOCRINOLOGISTA;0;0;1;1;2
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;PSIQUIATRA;0;3;1;1;5
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;INFECTOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;NUTRIÇÃO;0;0;4;4;8
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;DENTISTA;0;28;39;54;121
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;FONOAUDIÓLOGA;0;4;1;4;9
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;GASTROENTEROLOGISTA;0;1;0;0;1
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;PNEUMOLOGISTA;0;2;1;0;3
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;TERAPIA OCUPACIONAL;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;DERMATOLOGISTA;0;0;4;1;5
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;PEDIATRA;0;0;2;0;2
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;ALERGISTA;0;0;1;3;4
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;ORTOPEDISTA;0;0;0;2;2
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;OFTALMOLOGISTA;0;0;3;1;4
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;NEUROLOGISTA;0;0;3;2;5
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;CIRURGIÃO;0;0;0;1;1
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;PSICOLOGIA;0;0;8;8;16
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;OTORRINOLARINGOLOGISTA;0;0;0;1;1
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;CARDIOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;REUMATOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;UROLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;PROCTOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;GINECOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;HEMATOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;ANGIOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;ONCOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;ENDOCRINOLOGISTA;0;0;0;2;2
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;PSIQUIATRA;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;INFECTOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;NUTRIÇÃO;0;0;1;3;4
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;DENTISTA;0;0;4;21;25
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;FONOAUDIÓLOGA;0;0;2;3;5
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;GASTROENTEROLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;PNEUMOLOGISTA;0;0;1;0;1
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;TERAPIA OCUPACIONAL;0;0;2;0;2
URG VI-AUSTIN;E M DR ODIR ARAUJO;DERMATOLOGISTA;0;0;2;0;2
URG VI-AUSTIN;E M DR ODIR ARAUJO;PEDIATRA;0;0;1;0;1
URG VI-AUSTIN;E M DR ODIR ARAUJO;ALERGISTA;0;0;1;2;3
URG VI-AUSTIN;E M DR ODIR ARAUJO;ORTOPEDISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;OFTALMOLOGISTA;0;0;1;2;3
URG VI-AUSTIN;E M DR ODIR ARAUJO;NEUROLOGISTA;0;0;4;4;8
URG VI-AUSTIN;E M DR ODIR ARAUJO;CIRURGIÃO;0;0;2;1;3
URG VI-AUSTIN;E M DR ODIR ARAUJO;PSICOLOGIA;0;0;8;4;12
URG VI-AUSTIN;E M DR ODIR ARAUJO;OTORRINOLARINGOLOGISTA;0;0;0;1;1
URG VI-AUSTIN;E M DR ODIR ARAUJO;CARDIOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;REUMATOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;UROLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;PROCTOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;GINECOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;HEMATOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;ANGIOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;ONCOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;ENDOCRINOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;PSIQUIATRA;0;0;1;0;1
URG VI-AUSTIN;E M DR ODIR ARAUJO;INFECTOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;NUTRIÇÃO;0;0;3;4;7
URG VI-AUSTIN;E M DR ODIR ARAUJO;DENTISTA;0;0;9;7;16
URG VI-AUSTIN;E M DR ODIR ARAUJO;FONOAUDIÓLOGA;0;0;1;0;1
URG VI-AUSTIN;E M DR ODIR ARAUJO;GASTROENTEROLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;PNEUMOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;TERAPIA OCUPACIONAL;0;0;0;0;0
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;DERMATOLOGISTA;0;2;2;4;8
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;PEDIATRA;0;0;1;0;1
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;ALERGISTA;0;1;4;4;9
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;ORTOPEDISTA;0;2;2;1;5
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;OFTALMOLOGISTA;0;5;17;9;31
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;NEUROLOGISTA;0;3;7;3;13
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;CIRURGIÃO;0;0;2;0;2
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;PSICOLOGIA;0;15;13;15;43
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;OTORRINOLARINGOLOGISTA;0;0;3;1;4
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;CARDIOLOGISTA;0;1;1;2;4
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;REUMATOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;UROLOGISTA;0;0;0;1;1
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;PROCTOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;GINECOLOGISTA;0;4;5;0;9
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;HEMATOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;ANGIOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;ONCOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;ENDOCRINOLOGISTA;0;0;2;2;4
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;PSIQUIATRA;0;0;0;5;5
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;INFECTOLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;NUTRIÇÃO;0;1;4;4;9
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;DENTISTA;0;10;13;18;41
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;FONOAUDIÓLOGA;0;0;4;1;5
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;GASTROENTEROLOGISTA;0;0;0;0;0
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;PNEUMOLOGISTA;0;0;1;0;1
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;TERAPIA OCUPACIONAL;0;0;0;0;0
URG VI-AUSTIN;E M JOSE DE ANCHIETA;DERMATOLOGISTA;0;4;0;2;6
URG VI-AUSTIN;E M JOSE DE ANCHIETA;PEDIATRA;0;17;0;0;17
URG VI-AUSTIN;E M JOSE DE ANCHIETA;ALERGISTA;0;7;1;6;14
URG VI-AUSTIN;E M JOSE DE ANCHIETA;ORTOPEDISTA;0;0;0;1;1
URG VI-AUSTIN;E M JOSE DE ANCHIETA;OFTALMOLOGISTA;0;6;0;3;9
