URG;Escola;Exame;2022;2023;2024;2025;Total
URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;ULTRASSOM;0;1;0;2;3
URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;ELETROCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;ECOCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;RAIO X;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;ENDOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;EXAME LABORATORIAL;0;0;7;8;15
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;ULTRASSOM;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;TOMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;COLONOSCOPIA;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;RESSONÂNCIA;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;MAMOGRAFIA;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;ELETROCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;ECOCARDIOGRAMA;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;RAIO X;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;ENDOSCOPIA;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;EXAME LABORATORIAL;34;1;10;12;57
URG IX-TINGUA;E M BARAO DE TINGUA;ULTRASSOM;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;TOMOGRAFIA;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;COLONOSCOPIA;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;RESSONÂNCIA;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;MAMOGRAFIA;1;0;0;0;1
URG IX-TINGUA;E M BARAO DE TINGUA;ELETROCARDIOGRAMA;1;0;0;1;2
URG IX-TINGUA;E M BARAO DE TINGUA;ECOCARDIOGRAMA;0;0;1;0;1
URG IX-TINGUA;E M BARAO DE TINGUA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;RAIO X;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;ENDOSCOPIA;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;EXAME LABORATORIAL;10;8;5;3;26
URG IX-TINGUA;E M DE JACERUBA;ULTRASSOM;1;0;0;0;1
URG IX-TINGUA;E M DE JACERUBA;TOMOGRAFIA;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;COLONOSCOPIA;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;RESSONÂNCIA;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;MAMOGRAFIA;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;ELETROCARDIOGRAMA;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;ECOCARDIOGRAMA;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;RAIO X;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;ENDOSCOPIA;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;EXAME LABORATORIAL;29;7;3;15;54
URG IX-TINGUA;E M JARDIM MONTEVIDEO;ULTRASSOM;0;0;0;2;2
URG IX-TINGUA;E M JARDIM MONTEVIDEO;TOMOGRAFIA;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;COLONOSCOPIA;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;RESSONÂNCIA;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;MAMOGRAFIA;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;ELETROCARDIOGRAMA;2;0;0;0;2
URG IX-TINGUA;E M JARDIM MONTEVIDEO;ECOCARDIOGRAMA;1;1;0;0;2
URG IX-TINGUA;E M JARDIM MONTEVIDEO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;RAIO X;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;ENDOSCOPIA;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;EXAME LABORATORIAL;27;11;31;22;91
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;ULTRASSOM;1;0;0;0;1
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;TOMOGRAFIA;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;COLONOSCOPIA;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;RESSONÂNCIA;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;MAMOGRAFIA;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;ELETROCARDIOGRAMA;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;ECOCARDIOGRAMA;0;0;1;0;1
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;RAIO X;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;ENDOSCOPIA;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;EXAME LABORATORIAL;47;12;24;39;122
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;ULTRASSOM;2;0;2;1;5
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;TOMOGRAFIA;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;COLONOSCOPIA;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;RESSONÂNCIA;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;MAMOGRAFIA;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;ELETROCARDIOGRAMA;1;0;0;1;2
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;ECOCARDIOGRAMA;1;1;0;1;3
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;RAIO X;0;0;0;1;1
URG IX-TINGUA;E M VALE DO TINGUA;ENDOSCOPIA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;EXAME LABORATORIAL;22;4;0;19;45
URG IX-TINGUA;E M VALE DO TINGUA;ULTRASSOM;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;TOMOGRAFIA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;COLONOSCOPIA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;RESSONÂNCIA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;MAMOGRAFIA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;ELETROCARDIOGRAMA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;ECOCARDIOGRAMA;1;0;0;0;1
URG IX-TINGUA;E M VALE DO TINGUA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;1;1
URG IX-TINGUA;E M VALE DO TINGUA;RAIO X;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;ENDOSCOPIA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;EXAME LABORATORIAL;19;12;14;28;73
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;ULTRASSOM;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;TOMOGRAFIA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;COLONOSCOPIA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;RESSONÂNCIA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;MAMOGRAFIA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;ELETROCARDIOGRAMA;0;0;2;0;2
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;ECOCARDIOGRAMA;2;0;0;0;2
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;1;1
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;RAIO X;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;ENDOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;EXAME LABORATORIAL;0;0;3;7;10
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;ULTRASSOM;0;0;1;1;2
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;TOMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;COLONOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;RESSONÂNCIA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;MAMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;ELETROCARDIOGRAMA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;ECOCARDIOGRAMA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;RAIO X;0;0;0;0;0
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;ENDOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EXAME LABORATORIAL;0;87;157;83;327
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;ULTRASSOM;0;2;2;0;4
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;TOMOGRAFIA;0;1;0;0;1
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;COLONOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;RESSONÂNCIA;0;0;0;0;0
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;MAMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;ELETROCARDIOGRAMA;0;1;0;0;1
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;ECOCARDIOGRAMA;0;2;3;0;5
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;RAIO X;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;ENDOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EXAME LABORATORIAL;0;1;34;32;67
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;ULTRASSOM;0;0;0;1;1
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;TOMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;COLONOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;RESSONÂNCIA;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;MAMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;ELETROCARDIOGRAMA;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;ECOCARDIOGRAMA;0;0;0;1;1
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;RAIO X;0;0;0;1;1
URG VI-AUSTIN;E M DR ODIR ARAUJO;ENDOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;EXAME LABORATORIAL;0;0;41;35;76
URG VI-AUSTIN;E M DR ODIR ARAUJO;ULTRASSOM;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;TOMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;COLONOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;RESSONÂNCIA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;MAMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;ELETROCARDIOGRAMA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;ECOCARDIOGRAMA;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VI-AUSTIN;E M DR ODIR ARAUJO;RAIO X;0;0;0;0;0
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;ENDOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EXAME LABORATORIAL;0;40;74;53;167
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;ULTRASSOM;0;0;0;1;1
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;TOMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;COLONOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;RESSONÂNCIA;0;0;0;0;0
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;MAMOGRAFIA;0;1;0;0;1
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;ELETROCARDIOGRAMA;0;0;0;0;0
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;ECOCARDIOGRAMA;0;0;2;1;3
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;RAIO X;0;0;0;1;1
URG VI-AUSTIN;E M JOSE DE ANCHIETA;ENDOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M JOSE DE ANCHIETA;EXAME LABORATORIAL;0;43;30;31;104
URG VI-AUSTIN;E M JOSE DE ANCHIETA;ULTRASSOM;0;1;2;0;3
URG VI-AUSTIN;E M JOSE DE ANCHIETA;TOMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M JOSE DE ANCHIETA;COLONOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M JOSE DE ANCHIETA;RESSONÂNCIA;0;0;0;0;0
URG VI-AUSTIN;E M JOSE DE ANCHIETA;MAMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M JOSE DE ANCHIETA;ELETROCARDIOGRAMA;0;2;1;1;4
URG VI-AUSTIN;E M JOSE DE ANCHIETA;ECOCARDIOGRAMA;0;2;0;1;3
URG VI-AUSTIN;E M JOSE DE ANCHIETA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VI-AUSTIN;E M JOSE DE ANCHIETA;RAIO X;0;0;0;1;1
URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;ENDOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EXAME LABORATORIAL;0;46;39;71;156
URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;ULTRASSOM;0;1;1;2;4
URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;TOMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;COLONOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;RESSONÂNCIA;0;0;0;0;0
URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;MAMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;ELETROCARDIOGRAMA;0;2;0;0;2
URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;ECOCARDIOGRAMA;0;1;1;2;4
URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;RAIO X;0;1;0;0;1
URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;ENDOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EXAME LABORATORIAL;0;35;98;24;157
URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;ULTRASSOM;0;0;2;1;3
URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;TOMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;COLONOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;RESSONÂNCIA;0;0;0;0;0
URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;MAMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;ELETROCARDIOGRAMA;0;0;0;0;0
URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;ECOCARDIOGRAMA;0;0;1;0;1
URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;RAIO X;0;0;0;0;0
URG VI-AUSTIN;E M NENA RODRIGUES;ENDOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M NENA RODRIGUES;EXAME LABORATORIAL;0;18;51;37;106
URG VI-AUSTIN;E M NENA RODRIGUES;ULTRASSOM;0;0;2;1;3
URG VI-AUSTIN;E M NENA RODRIGUES;TOMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M NENA RODRIGUES;COLONOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M NENA RODRIGUES;RESSONÂNCIA;0;0;0;0;0
URG VI-AUSTIN;E M NENA RODRIGUES;MAMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M NENA RODRIGUES;ELETROCARDIOGRAMA;0;0;0;0;0
URG VI-AUSTIN;E M NENA RODRIGUES;ECOCARDIOGRAMA;0;0;6;0;6
URG VI-AUSTIN;E M NENA RODRIGUES;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VI-AUSTIN;E M NENA RODRIGUES;RAIO X;0;0;1;1;2
URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;ENDOSCOPIA;0;0;0;1;1
URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EXAME LABORATORIAL;0;69;92;102;263
URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;ULTRASSOM;0;0;2;2;4
URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;TOMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;COLONOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;RESSONÂNCIA;0;0;0;1;1
URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;MAMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;ELETROCARDIOGRAMA;0;0;1;3;4
URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;ECOCARDIOGRAMA;0;0;1;1;2
URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;RAIO X;0;0;0;0;0
URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;ENDOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EXAME LABORATORIAL;0;31;34;34;99
URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;ULTRASSOM;0;1;1;2;4
URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;TOMOGRAFIA;0;1;0;0;1
URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;COLONOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;RESSONÂNCIA;0;0;0;0;0
URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;MAMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;ELETROCARDIOGRAMA;0;0;0;0;0
URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;ECOCARDIOGRAMA;0;0;0;0;0
URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;RAIO X;0;0;0;0;0
URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;ENDOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EXAME LABORATORIAL;0;86;139;70;295
URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;ULTRASSOM;0;1;2;1;4
URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;TOMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;COLONOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;RESSONÂNCIA;0;0;0;0;0
URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;MAMOGRAFIA;0;1;1;0;2
URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;ELETROCARDIOGRAMA;0;1;3;0;4
URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;ECOCARDIOGRAMA;0;0;1;1;2
URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;RAIO X;0;2;1;0;3
URG VI-AUSTIN;E M RUI BARBOSA;ENDOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M RUI BARBOSA;EXAME LABORATORIAL;0;57;64;51;172
URG VI-AUSTIN;E M RUI BARBOSA;ULTRASSOM;0;0;0;0;0
URG VI-AUSTIN;E M RUI BARBOSA;TOMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M RUI BARBOSA;COLONOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M RUI BARBOSA;RESSONÂNCIA;0;0;0;0;0
URG VI-AUSTIN;E M RUI BARBOSA;MAMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M RUI BARBOSA;ELETROCARDIOGRAMA;0;0;0;0;0
URG VI-AUSTIN;E M RUI BARBOSA;ECOCARDIOGRAMA;0;0;0;0;0
URG VI-AUSTIN;E M RUI BARBOSA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VI-AUSTIN;E M RUI BARBOSA;RAIO X;0;0;0;0;0
URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;ENDOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;EXAME LABORATORIAL;0;23;30;50;103
URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;ULTRASSOM;0;1;0;0;1
URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;TOMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;COLONOSCOPIA;0;0;0;0;0
URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;RESSONÂNCIA;0;0;0;0;0
URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;MAMOGRAFIA;0;0;0;0;0
URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;ELETROCARDIOGRAMA;0;0;2;0;2
URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;ECOCARDIOGRAMA;0;1;0;0;1
URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
