Ano;IdUrg;URG;Escola;Tipo;Nutricao;Qtd
2024;9;URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;EM;MAGREZA ACENTUADA;10
2024;9;URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;EM;NORMAL (EUTROFIA);132
2024;9;URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;EM;OBESIDADE;14
2024;9;URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;EM;SOBREPESO;29
2024;9;URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;EM;MAGREZA;18
2024;9;URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;EM;MAGREZA ACENTUADA;2
2024;9;URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;EM;NORMAL (EUTROFIA);150
2024;9;URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;EM;OBESIDADE;18
2024;9;URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;EM;SOBREPESO;22
2024;9;URG IX-TINGUA;E M VALE DO TINGUA;EM;MAGREZA;8
2024;9;URG IX-TINGUA;E M VALE DO TINGUA;EM;MAGREZA ACENTUADA;1
2024;9;URG IX-TINGUA;E M VALE DO TINGUA;EM;NORMAL (EUTROFIA);93
2024;9;URG IX-TINGUA;E M VALE DO TINGUA;EM;OBESIDADE;4
2024;9;URG IX-TINGUA;E M VALE DO TINGUA;EM;SOBREPESO;16
2024;9;URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;CRECHE;MAGREZA;1
2024;9;URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;CRECHE;NORMAL (EUTROFIA);24
2024;9;URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;CRECHE;OBESIDADE;1
2024;9;URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;CRECHE;SOBREPESO;2
2024;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;MAGREZA;2
2024;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;MAGREZA ACENTUADA;1
2024;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;NORMAL (EUTROFIA);14
2024;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;OBESIDADE;6
2024;6;URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;CRECHE;SOBREPESO;8
2024;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;MAGREZA;27
2024;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;MAGREZA ACENTUADA;6
2024;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;NORMAL (EUTROFIA);432
2024;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;OBESIDADE;54
2024;6;URG VI-AUSTIN;E M ALTHAIR PIMENTA DE MORAES;EM;SOBREPESO;83
2024;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;MAGREZA;11
2024;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;MAGREZA ACENTUADA;4
2024;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;NORMAL (EUTROFIA);168
2024;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;OBESIDADE;28
2024;6;URG VI-AUSTIN;E M DR JOSE BRIGAGAO FERREIRA;EM;SOBREPESO;29
2024;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;MAGREZA;12
2024;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;MAGREZA ACENTUADA;4
2024;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;NORMAL (EUTROFIA);129
2024;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;OBESIDADE;25
2024;6;URG VI-AUSTIN;E M DR ODIR ARAUJO;EM;SOBREPESO;14
2024;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;MAGREZA;59
2024;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;MAGREZA ACENTUADA;7
2024;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;NORMAL (EUTROFIA);396
2024;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;OBESIDADE;66
2024;6;URG VI-AUSTIN;E M GOVERNADOR LEONEL DE MOURA BRIZOLA;EM;SOBREPESO;82
2024;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;MAGREZA;18
2024;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;MAGREZA ACENTUADA;13
2024;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;NORMAL (EUTROFIA);106
2024;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;OBESIDADE;20
2024;6;URG VI-AUSTIN;E M JOSE DE ANCHIETA;EM;SOBREPESO;21
2024;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;MAGREZA;12
2024;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;MAGREZA ACENTUADA;6
2024;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;NORMAL (EUTROFIA);269
2024;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;OBESIDADE;32
2024;6;URG VI-AUSTIN;E M JOSE LUIZ DA SILVA;EM;SOBREPESO;39
2024;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;MAGREZA;36
2024;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;MAGREZA ACENTUADA;8
2024;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;NORMAL (EUTROFIA);399
2024;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;OBESIDADE;67
2024;6;URG VI-AUSTIN;E M KERMA MOREIRA FRANCO;EM;SOBREPESO;62
2024;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;MAGREZA;22
2024;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;MAGREZA ACENTUADA;5
2024;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;NORMAL (EUTROFIA);150
2024;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;OBESIDADE;11
2024;6;URG VI-AUSTIN;E M NENA RODRIGUES;EM;SOBREPESO;16
2024;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;MAGREZA;74
2024;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;MAGREZA ACENTUADA;27
2024;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;NORMAL (EUTROFIA);426
2024;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;OBESIDADE;67
2024;6;URG VI-AUSTIN;E M PROF ENILZA BARROS DOS SANTOS CHICONELLI;EM;SOBREPESO;93
2024;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;MAGREZA;7
2024;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;MAGREZA ACENTUADA;1
2024;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;NORMAL (EUTROFIA);265
2024;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;OBESIDADE;55
2024;6;URG VI-AUSTIN;E M PROF FRANKLIN BOLIVAR FERNANDES;EM;SOBREPESO;72
2024;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;MAGREZA;44
2024;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;MAGREZA ACENTUADA;15
2024;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;NORMAL (EUTROFIA);395
2024;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;OBESIDADE;81
2024;6;URG VI-AUSTIN;E M PROF MARCIO CAULINO SOARES;EM;SOBREPESO;89
2024;6;URG VI-AUSTIN;E M RUI BARBOSA;EM;MAGREZA;9
2024;6;URG VI-AUSTIN;E M RUI BARBOSA;EM;MAGREZA ACENTUADA;2
2024;6;URG VI-AUSTIN;E M RUI BARBOSA;EM;NORMAL (EUTROFIA);228
2024;6;URG VI-AUSTIN;E M RUI BARBOSA;EM;OBESIDADE;34
2024;6;URG VI-AUSTIN;E M RUI BARBOSA;EM;SOBREPESO;40
2024;6;URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;EM;MAGREZA;14
2024;6;URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;EM;MAGREZA ACENTUADA;7
2024;6;URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;EM;NORMAL (EUTROFIA);311
2024;6;URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;EM;OBESIDADE;67
2024;6;URG VI-AUSTIN;E M WALFREDO DA SILVA LESSA;EM;SOBREPESO;61
2024;6;URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;CRECHE;MAGREZA;3
2024;6;URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;CRECHE;NORMAL (EUTROFIA);70
2024;6;URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;CRECHE;OBESIDADE;11
2024;6;URG VI-AUSTIN;EMEI OLGA CELESTINA GILIBERTI ALMEIDA;CRECHE;SOBREPESO;23
2024;6;URG VI-AUSTIN;EMEI VILA SAO MIGUEL;CRECHE;MAGREZA;7
2024;6;URG VI-AUSTIN;EMEI VILA SAO MIGUEL;CRECHE;MAGREZA ACENTUADA;1
2024;6;URG VI-AUSTIN;EMEI VILA SAO MIGUEL;CRECHE;NORMAL (EUTROFIA);33
2024;6;URG VI-AUSTIN;EMEI VILA SAO MIGUEL;CRECHE;OBESIDADE;8
2024;6;URG VI-AUSTIN;EMEI VILA SAO MIGUEL;CRECHE;SOBREPESO;14
2024;8;URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EM;MAGREZA;17
2024;8;URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EM;MAGREZA ACENTUADA;4
2024;8;URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EM;NORMAL (EUTROFIA);217
2024;8;URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EM;OBESIDADE;29
2024;8;URG VIII-MIGUEL COUTO;E M ANTONIO PINHEIRO GUIMARAES VICTORY;EM;SOBREPESO;29
2024;8;URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EM;MAGREZA;13
2024;8;URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EM;MAGREZA ACENTUADA;11
2024;8;URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EM;NORMAL (EUTROFIA);297
2024;8;URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EM;OBESIDADE;42
2024;8;URG VIII-MIGUEL COUTO;E M AYRTON SENNA;EM;SOBREPESO;40
2024;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;MAGREZA;15
2024;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;MAGREZA ACENTUADA;3
2024;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;NORMAL (EUTROFIA);240
2024;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;OBESIDADE;18
2024;8;URG VIII-MIGUEL COUTO;E M FLOR DE LIS;EM;SOBREPESO;23
2024;8;URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EM;MAGREZA;31
2024;8;URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EM;MAGREZA ACENTUADA;14
2024;8;URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EM;NORMAL (EUTROFIA);442
2024;8;URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EM;OBESIDADE;78
2024;8;URG VIII-MIGUEL COUTO;E M JANIR CLEMENTINO PEREIRA;EM;SOBREPESO;101
2024;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;MAGREZA;11
2024;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;MAGREZA ACENTUADA;15
2024;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;NORMAL (EUTROFIA);201
2024;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;OBESIDADE;27
2024;8;URG VIII-MIGUEL COUTO;E M PAULO ROBERTO FIORENZANO ARAUJO;EM;SOBREPESO;45
2024;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;MAGREZA;21
2024;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;MAGREZA ACENTUADA;8
2024;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;NORMAL (EUTROFIA);253
2024;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;OBESIDADE;54
2024;8;URG VIII-MIGUEL COUTO;E M PROF ANNA MARIA RAMALHO;EM;SOBREPESO;76
2024;8;URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EM;MAGREZA;11
2024;8;URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EM;MAGREZA ACENTUADA;3
2024;8;URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EM;NORMAL (EUTROFIA);306
2024;8;URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EM;OBESIDADE;29
2024;8;URG VIII-MIGUEL COUTO;E M PROF DARCY RIBEIRO;EM;SOBREPESO;31
2024;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;MAGREZA;13
2024;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;MAGREZA ACENTUADA;4
2024;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;NORMAL (EUTROFIA);355
2024;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;OBESIDADE;46
2024;8;URG VIII-MIGUEL COUTO;E M PROF HAULER DA SILVA FERREIRA;EM;SOBREPESO;78
2024;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;MAGREZA;43
2024;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;MAGREZA ACENTUADA;10
2024;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;NORMAL (EUTROFIA);389
2024;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;OBESIDADE;51
2024;8;URG VIII-MIGUEL COUTO;E M PROF RUY AFRANIO PEIXOTO;EM;SOBREPESO;64
2024;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;MAGREZA;15
2024;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;MAGREZA ACENTUADA;6
2024;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;NORMAL (EUTROFIA);151
2024;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;OBESIDADE;28
2024;8;URG VIII-MIGUEL COUTO;E M SAO MIGUEL ARCANJO;EM;SOBREPESO;34
2024;8;URG VIII-MIGUEL COUTO;EMEI AMBAI;CRECHE;NORMAL (EUTROFIA);42
2024;8;URG VIII-MIGUEL COUTO;EMEI AMBAI;CRECHE;OBESIDADE;2
2024;8;URG VIII-MIGUEL COUTO;EMEI AMBAI;CRECHE;SOBREPESO;13
2024;8;URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;CRECHE;MAGREZA;3
2024;8;URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;CRECHE;MAGREZA ACENTUADA;2
2024;8;URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;CRECHE;NORMAL (EUTROFIA);31
2024;8;URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;CRECHE;OBESIDADE;14
2024;8;URG VIII-MIGUEL COUTO;EMEI CASA DA CRIANCA DE MIGUEL COUTO;CRECHE;SOBREPESO;10
2024;8;URG VIII-MIGUEL COUTO;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;CONVENIADA;MAGREZA;1
2024;8;URG VIII-MIGUEL COUTO;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;CONVENIADA;NORMAL (EUTROFIA);25
2024;8;URG VIII-MIGUEL COUTO;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;CONVENIADA;OBESIDADE;4
2024;8;URG VIII-MIGUEL COUTO;GRUPO AÇÃO COMUNITÁRIO CORAÇÃO DE MÃE;CONVENIADA;SOBREPESO;14
2024;7;URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;CONVENIADA;MAGREZA;8
2024;7;URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;CONVENIADA;MAGREZA ACENTUADA;13
2024;7;URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;CONVENIADA;NORMAL (EUTROFIA);31
2024;7;URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;CONVENIADA;OBESIDADE;2
2024;7;URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM;CONVENIADA;SOBREPESO;2
2024;7;URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;CONVENIADA;MAGREZA;1
2024;7;URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;CONVENIADA;MAGREZA ACENTUADA;1
2024;7;URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;CONVENIADA;NORMAL (EUTROFIA);35
2024;7;URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;CONVENIADA;OBESIDADE;6
2024;7;URG VII-VILA DE CAVA;CENTRO COMUNITÁRIO SÃO SEBASTIÃO DE VILA DE CAVA CECOM FÉ E ESPERANÇA;CONVENIADA;SOBREPESO;18
2024;7;URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;CRECHE;MAGREZA;1
2024;7;URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;CRECHE;NORMAL (EUTROFIA);15
2024;7;URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;CRECHE;OBESIDADE;6
2024;7;URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. DENISE FERNANDES DA SILVA PAULINO;CRECHE;SOBREPESO;4
2024;7;URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;CRECHE;MAGREZA;1
2024;7;URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;CRECHE;MAGREZA ACENTUADA;1
2024;7;URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;CRECHE;NORMAL (EUTROFIA);39
2024;7;URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;CRECHE;OBESIDADE;3
2024;7;URG VII-VILA DE CAVA;CRECHE MUNICIPAL PROF. LUCIANA COSTA MARTINS;CRECHE;SOBREPESO;15
2024;7;URG VII-VILA DE CAVA;E M ADRIANOPOLIS;EM;MAGREZA;2
2024;7;URG VII-VILA DE CAVA;E M ADRIANOPOLIS;EM;MAGREZA ACENTUADA;2
2024;7;URG VII-VILA DE CAVA;E M ADRIANOPOLIS;EM;NORMAL (EUTROFIA);43
2024;7;URG VII-VILA DE CAVA;E M ADRIANOPOLIS;EM;OBESIDADE;8
2024;7;URG VII-VILA DE CAVA;E M ADRIANOPOLIS;EM;SOBREPESO;7
2024;7;URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;EM;MAGREZA;28
2024;7;URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;EM;MAGREZA ACENTUADA;3
2024;7;URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;EM;NORMAL (EUTROFIA);332
2024;7;URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;EM;OBESIDADE;31
2024;7;URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;EM;SOBREPESO;36
2024;7;URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;EM;MAGREZA;14
2024;7;URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;EM;MAGREZA ACENTUADA;2
2024;7;URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;EM;NORMAL (EUTROFIA);183
2024;7;URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;EM;OBESIDADE;27
2024;7;URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;EM;SOBREPESO;29
2024;7;URG VII-VILA DE CAVA;E M BARAO DO GUANDU;EM;MAGREZA;1
2024;7;URG VII-VILA DE CAVA;E M BARAO DO GUANDU;EM;NORMAL (EUTROFIA);56
2024;7;URG VII-VILA DE CAVA;E M BARAO DO GUANDU;EM;OBESIDADE;14
2024;7;URG VII-VILA DE CAVA;E M BARAO DO GUANDU;EM;SOBREPESO;12
2024;7;URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;EM;MAGREZA;13
2024;7;URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;EM;MAGREZA ACENTUADA;9
2024;7;URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;EM;NORMAL (EUTROFIA);93
2024;7;URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;EM;OBESIDADE;13
2024;7;URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;EM;SOBREPESO;10
2024;7;URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;EM;MAGREZA;41
2024;7;URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;EM;MAGREZA ACENTUADA;9
2024;7;URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;EM;NORMAL (EUTROFIA);299
2024;7;URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;EM;OBESIDADE;57
2024;7;URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;EM;SOBREPESO;64
2024;7;URG VII-VILA DE CAVA;E M MARCILIO DIAS;EM;MAGREZA;37
2024;7;URG VII-VILA DE CAVA;E M MARCILIO DIAS;EM;MAGREZA ACENTUADA;7
2024;7;URG VII-VILA DE CAVA;E M MARCILIO DIAS;EM;NORMAL (EUTROFIA);328
2024;7;URG VII-VILA DE CAVA;E M MARCILIO DIAS;EM;OBESIDADE;30
2024;7;URG VII-VILA DE CAVA;E M MARCILIO DIAS;EM;SOBREPESO;58
2024;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;MAGREZA;19
2024;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;MAGREZA ACENTUADA;4
2024;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;NORMAL (EUTROFIA);407
2024;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;OBESIDADE;55
2024;7;URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EM;SOBREPESO;88
2024;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;MAGREZA;37
2024;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;MAGREZA ACENTUADA;7
2024;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;NORMAL (EUTROFIA);271
2024;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;OBESIDADE;37
2024;7;URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EM;SOBREPESO;45
2024;7;URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EM;MAGREZA;20
2024;7;URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EM;MAGREZA ACENTUADA;9
2024;7;URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EM;NORMAL (EUTROFIA);255
2024;7;URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EM;OBESIDADE;41
2024;7;URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EM;SOBREPESO;47
2024;7;URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CRECHE;NORMAL (EUTROFIA);62
2024;7;URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CRECHE;OBESIDADE;5
2024;7;URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CRECHE;SOBREPESO;14
2024;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;MAGREZA;38
2024;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;MAGREZA ACENTUADA;17
2024;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;NORMAL (EUTROFIA);281
2024;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;OBESIDADE;29
2024;5;URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EM;SOBREPESO;43
2024;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;MAGREZA;42
2024;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;MAGREZA ACENTUADA;18
2024;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;NORMAL (EUTROFIA);285
2024;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;OBESIDADE;26
2024;5;URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EM;SOBREPESO;49
2024;5;URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EM;MAGREZA;12
